"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","rt","stimulus","response","task","pixels_per_unit","is_correct","search_difficulty","enhanced","originalDigits","currentSpanLength","reversedDigits","span_length","correct_digits","digit_accuracy","trial_Type","VISsearch_propcorrect","VISsearch_meanRT","DSBpre_propcorrect","DSBpre_maxspan","DSBpre_digitaccuracy","DSBpre_rt","vegetationLevel","imageType","DSBpost_propcorrect","DSBpost_maxspan","DSBpost_digitaccuracy","DSBpost_rt","block","trial","trialid","VisDifficulty","Vis_meanRT","Vis_propCorr","imageIDX","attention_check_correct","target_button","question_order","image_id","iamge_set"
"","","","","","html-keyboard-response","836","3737890","0.0-830.0","39","male","","DSB","","DSB 38090778","","","","","[3,8,0,9,0,7,7,8]","8","87709083","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","837","3749556","0.0-831.0","39","male","3752060.600000024","DSBrecall","87739083","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","838","3749558","0.0-832.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.875","3752060.600000024","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","839","3751318","0.0-833.0","39","male","1759","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","840","3766322","0.0-834.0","39","male","null","img2","null","img2","","","","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","841","3767497","0.0-835.0","39","male","1174","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","842","3776425","0.0-836.0","39","male","","DSB","","DSB 61064266","","","","","[6,1,0,6,4,2,6,6]","8","66246016","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","843","3789532","0.0-837.0","39","male","3792036.800000012","DSBrecall","66246016","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","844","3789535","0.0-838.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","3792036.800000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","845","3789536","0.0-839.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.875","","2","2","1","8","1","","3","2","39","2","1470.1888888875644","0.9","2","","","","",""
"","","","","","html-button-response","846","3790754","0.0-840.0","39","male","1218","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","847","3792239","0.0-841.0","39","male","1484","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","848","3794656","0.0-842.0","39","male","2415","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","849","3797157","0.0-843.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","850","3799118","0.0-844.0","39","male","1960.2000000178814","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","851","3800386","0.0-845.0","39","male","1266.3999999761581","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","852","3801315","0.0-846.0","39","male","928.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","853","3802411","0.0-847.0","39","male","1094.5","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","854","3803532","0.0-848.0","39","male","1119.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","855","3806033","0.0-849.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","856","3808217","0.0-850.0","39","male","2182.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","857","3809600","0.0-851.0","39","male","1381.7999999821186","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","858","3809606","0.0-852.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.8","1543.5124999955297","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","859","3810630","0.0-853.0","39","male","1023","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","860","3819556","0.0-854.0","39","male","","DSB","","DSB 44002319","","","","","[4,4,0,0,2,3,1,9]","8","91320044","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","861","3830094","0.0-855.0","39","male","3832599","DSBrecall","91320044","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","862","3830097","0.0-856.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","3832599","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","863","3831143","0.0-857.0","39","male","1045","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","864","3846146","0.0-858.0","39","male","null","img6","null","img6","","","","","","","","","","","","","","","","","","3","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","865","3847465","0.0-859.0","39","male","1318","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","866","3856391","0.0-860.0","39","male","","DSB","","DSB 67599262","","","","","[6,7,5,9,9,2,6,2]","8","26299576","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","867","3873580","0.0-861.0","39","male","3876084.300000012","DSBrecall","26299576","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","868","3873586","0.0-862.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","3876084.300000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","869","3873587","0.0-863.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","3","2","1","8","1","","3","3","39","2","1543.5124999955297","0.8","6","","","","",""
"","","","","","html-button-response","870","3874685","0.0-864.0","39","male","1098","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","871","3875757","0.0-865.0","39","male","1071","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","872","3877497","0.0-866.0","39","male","1738","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","873","3878561","0.0-867.0","39","male","1062.8999999761581","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","874","3881064","0.0-868.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","875","3883565","0.0-869.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","876","3885027","0.0-870.0","39","male","1460.300000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","877","3886169","0.0-871.0","39","male","1141.699999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","878","3887373","0.0-872.0","39","male","1202.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","879","3889876","0.0-873.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","880","3891866","0.0-874.0","39","male","1989.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","881","3892971","0.0-875.0","39","male","1103.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","882","3892977","0.0-876.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.7","1385.471428568874","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","883","3893936","0.0-877.0","39","male","957","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","884","3902866","0.0-878.0","39","male","","DSB","","DSB 77185949","","","","","[7,7,1,8,5,9,4,9]","8","94958177","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","885","3917652","0.0-879.0","39","male","3920156.5","DSBrecall","94158177","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","886","3917655","0.0-880.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.875","3920156.5","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","887","3918727","0.0-881.0","39","male","1072","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","888","3933730","0.0-882.0","39","male","null","img7","null","img7","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","889","3934739","0.0-883.0","39","male","1008","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","890","3943667","0.0-884.0","39","male","","DSB","","DSB 00153005","","","","","[0,0,1,5,3,0,0,5]","8","50035100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","891","3955986","0.0-885.0","39","male","3958490.600000024","DSBrecall","50035100","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","892","3955989","0.0-886.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","3958490.600000024","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","893","3955990","0.0-887.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.875","","1","2","1","8","1","","3","4","39","2","1385.471428568874","0.7","7","","","","",""
"","","","","","html-button-response","894","3959099","0.0-888.0","39","male","3108","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","895","3960464","0.0-889.0","39","male","1363","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","896","3961890","0.0-890.0","39","male","1425","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","897","3964393","0.0-891.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","898","3965765","0.0-892.0","39","male","1372.199999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","899","3966924","0.0-893.0","39","male","1156.7999999821186","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","900","3969068","0.0-894.0","39","male","2142.7999999821186","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","901","3969970","0.0-895.0","39","male","900.9000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","902","3971932","0.0-896.0","39","male","1960.8999999761581","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","903","3973192","0.0-897.0","39","male","1259.8999999761581","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","904","3975370","0.0-898.0","39","male","2176.699999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","905","3977043","0.0-899.0","39","male","1671.800000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","906","3977052","0.0-900.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.9","1562.9999999900658","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","907","3978107","0.0-901.0","39","male","1053","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","908","3987035","0.0-902.0","39","male","","DSB","","DSB 84249997","","","","","[8,4,2,4,9,9,9,7]","8","79994248","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","909","4001646","0.0-903.0","39","male","4004150.800000012","DSBrecall","79994248","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","910","4001649","0.0-904.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","4004150.800000012","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","911","4002773","0.0-905.0","39","male","1122","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","912","4017775","0.0-906.0","39","male","null","img1","null","img1","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","913","4019423","0.0-907.0","39","male","1646","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","914","4028351","0.0-908.0","39","male","","DSB","","DSB 85676369","","","","","[8,5,6,7,6,3,6,9]","8","96367658","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","915","4041301","0.0-909.0","39","male","4043805.800000012","DSBrecall","96337658","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","916","4041304","0.0-910.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","4043805.800000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","917","4041306","0.0-911.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","1","1","0","0","0.875","","3","5","39","2","1562.9999999900658","0.9","1","","","","",""
"","","","","","html-button-response","918","4042486","0.0-912.0","39","male","1179","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","919","4043575","0.0-913.0","39","male","1088","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","920","4044873","0.0-914.0","39","male","1296.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","921","4047375","0.0-915.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","922","4049876","0.0-916.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","923","4052379","0.0-917.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","924","4054660","0.0-918.0","39","male","2279.399999976158","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","925","4056970","0.0-919.0","39","male","2308.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","926","4059472","0.0-920.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","927","4061314","0.0-921.0","39","male","1841.199999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","928","4063817","0.0-922.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","929","4065550","0.0-923.0","39","male","1732.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","930","4065556","0.0-924.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.5","1891.579999989271","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","931","4066592","0.0-925.0","39","male","1035","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","932","4075519","0.0-926.0","39","male","","DSB","","DSB 10131325","","","","","[1,0,1,3,1,3,2,5]","8","52313101","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","933","4092130","0.0-927.0","39","male","4094634","DSBrecall","52313101","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","934","4092132","0.0-928.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","4094634","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","935","4093257","0.0-929.0","39","male","1123","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","936","4108260","0.0-930.0","39","male","null","img9","null","img9","","","","","","","","","","","","","","","","","","3","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","937","4109449","0.0-931.0","39","male","1187","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","938","4118376","0.0-932.0","39","male","","DSB","","DSB 20433956","","","","","[2,0,4,3,3,9,5,6]","8","65933402","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","939","4132518","0.0-933.0","39","male","4135022.100000024","DSBrecall","65933402","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","940","4132519","0.0-934.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","4135022.100000024","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","941","4132520","0.0-935.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","3","1","1","8","1","","3","6","39","2","1891.579999989271","0.5","9","","","","",""
"","","","","","html-button-response","942","4133473","0.0-936.0","39","male","951","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","943","4134613","0.0-937.0","39","male","1140","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","944","4135784","0.0-938.0","39","male","1169.9000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","945","4138286","0.0-939.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","946","4139577","0.0-940.0","39","male","1289.800000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","947","4141962","0.0-941.0","39","male","2383.2000000178814","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","948","4143531","0.0-942.0","39","male","1567.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","949","4144955","0.0-943.0","39","male","1423.6000000238419","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","950","4147298","0.0-944.0","39","male","2341.9000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","951","4148870","0.0-945.0","39","male","1570.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","952","4149643","0.0-946.0","39","male","771.8000000119209","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","953","4150573","0.0-947.0","39","male","929","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","954","4150581","0.0-948.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.9","1494.1111111210453","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","955","4151531","0.0-949.0","39","male","949","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","956","4160459","0.0-950.0","39","male","","DSB","","DSB 14794680","","","","","[1,4,7,9,4,6,8,0]","8","08649741","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","957","4177076","0.0-951.0","39","male","4179580.300000012","DSBrecall","08649741","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","958","4177079","0.0-952.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","4179580.300000012","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","959","4178195","0.0-953.0","39","male","1115","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","960","4193197","0.0-954.0","39","male","null","img8","null","img8","","","","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","961","4200729","0.0-955.0","39","male","7530","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","962","4209659","0.0-956.0","39","male","","DSB","","DSB 61925055","","","","","[6,1,9,2,5,0,5,5]","8","55052916","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","963","4225837","0.0-957.0","39","male","4228340.600000024","DSBrecall","55052196","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","964","4225839","0.0-958.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.75","4228340.600000024","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","965","4225841","0.0-959.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","2","2","0","0","0.75","","3","7","39","2","1494.1111111210453","0.9","8","","","","",""
"","","","","","html-button-response","966","4227052","0.0-960.0","39","male","1211","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","967","4228379","0.0-961.0","39","male","1326","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","968","4230210","0.0-962.0","39","male","1830","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","969","4232389","0.0-963.0","39","male","2178.300000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","970","4234606","0.0-964.0","39","male","2215.2000000178814","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","971","4236676","0.0-965.0","39","male","2069.4000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","972","4238184","0.0-966.0","39","male","1507.199999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","973","4240686","0.0-967.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","974","4242235","0.0-968.0","39","male","1547.800000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","975","4243897","0.0-969.0","39","male","1662.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","976","4245818","0.0-970.0","39","male","1919.699999988079","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","977","4247011","0.0-971.0","39","male","1191.9000000059605","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","978","4247018","0.0-972.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.9","1791.288888891538","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","979","4248046","0.0-973.0","39","male","1026","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","980","4256972","0.0-974.0","39","male","","DSB","","DSB 33487468","","","","","[3,3,4,8,7,4,6,8]","8","86478433","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","981","4267439","0.0-975.0","39","male","4269943.300000012","DSBrecall","86478433","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","982","4267442","0.0-976.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","4269943.300000012","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","983","4268341","0.0-977.0","39","male","897","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","984","4283343","0.0-978.0","39","male","null","img3","null","img3","","","","","","","","","","","","","","","","","","3","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","985","4284601","0.0-979.0","39","male","1257","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
